#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40
OTU_582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011235955	0	0	0.176824237	0	0	0.201079479	0.012026458	0.254875887	0.243524463	0	0.044296788	0.126595632	0.031052686	0.07079646	0.098339161	0.056599502	0.107424206	0.068329347	0.022716947	0	0.143725815
OTU_583	0.408850409	0.517199904	0.636868921	0.223214286	0.448377581	0.442477876	0.434116445	0.182419336	0.266265339	0.531073446	0.119990401	0.312070903	0.109662483	0.263882515	0.056433409	0.404994938	0.178189594	0.202236498	0.269662921	0.166666667	0.850243737	1.332075917	1.754949171	2.310010044	1.386390094	1.383042694	2.194148936	1.605047598	0.932631117	1.528239203	0.917818335	0.962633268	1.050147493	1.759178322	0.962191533	2.076867988	1.309645826	1.363016811	1.060149537	0.762852405
OTU_584	0.553150553	0.156362762	0.127373784	0.189732143	0.436578171	0.071753169	0.408580184	0.171018128	0.324149109	0.124293785	0.215982721	0.212208214	0.926038747	0.034419458	0.823927765	0.506243672	0.201948206	0.154651439	0.06741573	0.142857143	1.666477724	1.20240481	0.599250936	0.066956813	0.179913218	0.926037282	0.664893617	0.044277175	1.39346061	0.753045404	0.949467243	0.031052686	0.589970501	0.611888112	0.565995019	0.48937694	0.94522264	0.726942299	0.46869769	0.818131564
OTU_585	0.264550265	0.120279047	0.011579435	0.089285714	0.08259587	0.059794308	0.140449438	0.045604834	0.081037277	0.169491525	0.02399808	0.037448508	0.036554161	0.137677834	0.06772009	0.067499156	0.106913756	0.071377587	0.056179775	0.095238095	0.022673166	0.117882824	0.021401819	0.133913626	0	0.144317498	0.088652482	0.033207881	0.021944262	0.121816168	0.010549636	0.051754477	0.04719764	0.076486014	0.079239303	0.28646455	0.068329347	0.022716947	0.044637875	0.088446656
OTU_586	0	0	0	0	0	0.011958862	0	0	0	0	0	0	0	0	0	0	0.011879306	0	0	0	0	0.011788282	0	0	0.021166261	0	0	0	0	0	0	0	0	0	0.0113199	0.011936023	0	0	0	0
OTU_587	0.012025012	0	0	0	0.01179941	0	0	0	0	0	0	0	0	0	0	0.033749578	0	0	0	0	0	0.011788282	0	0	0	0	0	0	0	0	0	0	0	0.021853147	0	0	0	0	0	0.011055832
OTU_588	0.048100048	0	0.034738305	0.055803571	0.03539823	0.047835446	0	0.011401209	0	0	0	0	0.01218472	0.045892611	0	0	0.011879306	0.011896265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_589	0.240500241	0.252586	0.208429829	0.122767857	0.212389381	0.23917723	0.306435138	0.182419336	0.335725862	0.248587571	0.287976962	0.28710523	0.134031924	0.103258375	0.045146727	0.224997188	0.118793062	0.166547704	0.235955056	0.166666667	1.088311983	0.789814924	0.556447298	0.37942194	0.677320351	1.888153939	0.498670213	0.553464689	0.954575379	0.930232558	0.717375251	0.4450885	1.132743363	0.426136364	1.199909441	1.1458582	0.39858786	0.272603362	0.390581408	0.829187396
OTU_590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0.011788282	0.042803638	0	0.021166261	0	0	0	0	0.022148394	0	0	0	0	0.0113199	0	0.022776449	0.011358473	0.033478406	0.011055832
OTU_591	0.012025012	0	0	0	0	0	0.025536261	0	0	0	0	0	0	0	0	0.202497469	0	0	0	0	0	0	0	0	0	0.012026458	0	0	0	0	0	0	0	0.021853147	0	0	0	0	0	0.011055832
OTU_592	0	0	0.04631774	0	0.01179941	0.023917723	0	0	0.046307016	0.18079096	0	0.012482836	0.024369441	0	0.022573363	0.011249859	0.011879306	0	0	0.011904762	0	0.011788282	0	0	0.031749391	0	0.01108156	0.011069294	0	0	0.031648908	0.082807163	0.02359882	0	0.0113199	0	0.011388225	0	0.033478406	0.033167496
OTU_593	0	0.048111619	0.02315887	0	0.02359882	0.011958862	0	0.011401209	0.023153508	0.02259887	0.01199904	0.137311197	0.036554161	0.022946306	0.011286682	0	0.011879306	0	0	0.023809524	0	0	0.01070091	0.011159469	0	0	0	0.022138588	0	0.011074197	0	0	0	0	0	0	0.034164674	0	0	0.011055832
OTU_594	0.216450216	0.793841713	0.324224178	0.189732143	0.495575221	0.298971538	0.17875383	0.38764109	0.56726094	0.813559322	0.275977922	0.474347772	0.207140246	0.344194585	0.225733634	0.17999775	0.47517225	0.487746847	0.134831461	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_595	0	0	0.02315887	0.011160714	0	0	0	0	0	0.011299435	0	0	0	0.057365764	0.045146727	0	0	0	0	0	0.011336583	0	0.064205457	0	0	0.036079375	0.022163121	0	0	0.033222591	0.010549636	0	0	0	0	0	0	0.011358473	0.011159469	0
OTU_596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011249859	0	0	0	0	0	0.011788282	0	0	0	0.012026458	0.01108156	0	0	0	0.010549636	0	0	0	0	0	0	0	0	0.022111664
OTU_597	0	0.060139524	0	0	0	0	0	0	0.011576754	0.033898305	0	0	0	0	0.022573363	0.033749578	0	0	0	0	0	0.023576565	0.053504548	0.122754157	0	0	0.033244681	0.066415763	0	0	0	0	0.01179941	0.010926573	0	0.20291239	0	0	0	0
OTU_598	3.054353054	1.37118114	2.049559981	1.551339286	1.958702065	3.037550825	2.336567926	1.801390947	1.643899051	1.073446328	2.435805136	1.685182874	3.399536981	1.824231299	3.081264108	1.81122736	3.290567831	2.403045444	1.393258427	1.916666667	0	0	0	0	0.01058313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_599	0.096200096	0	0.057897175	0	0.02359882	0.227218369	0.089376915	2.405654999	0	0.011299435	0	0.012482836	0	0	0.011286682	0	0.071275837	0	0	0.047619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_600	0	0	0.011579435	0	0.01179941	0.011958862	0.012768131	0	0	0.011299435	0	0	0.01218472	0	0.022573363	0.011249859	0	0.011896265	0.011235955	0.023809524	0	0	0.01070091	0.011159469	0.01058313	0	0	0	0.010972131	0	0.05274818	0	0.01179941	0.021853147	0.067919402	0	0.011388225	0	0.044637875	0
OTU_601	0.024050024	0	0.011579435	0.111607143	0.03539823	0.047835446	0	0.011401209	0.011576754	0	0	0.012482836	0.01218472	0.034419458	0.079006772	0.022499719	0	0.047585058	0	0.035714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_602	0.468975469	0.300697618	0.173691524	0.078125	0.448377581	0.035876585	0.268130746	0.057006043	0.463070155	0.11299435	0.311975042	0.124828361	0.450834653	0.114731528	0.812641084	0.562492969	0.344499881	0.154651439	0.056179775	0.083333333	4.409930847	3.41860191	1.733547352	0.357103002	0.603238438	2.152736019	2.34929078	0.154970113	4.268158876	2.746400886	2.985546999	0.103508954	2.041297935	1.726398601	1.709304958	1.074242063	3.120373534	2.169468423	1.093627943	3.139856274
OTU_603	0.012025012	0	0.06947661	0	0	0	0	0	0.023153508	0.02259887	0	0.087379853	0	0	0	0	0	0	0	0.011904762	0	0	0	0	0	0	0	0	0	0.011074197	0	0	0	0	0	0.059680115	0.113882246	0.045433894	0.033478406	0.11055832
OTU_604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0.011788282	0.042803638	0	0	0.20444979	0	0	0.065832785	0.166112957	0	0	0	0.087412587	0.056599502	0.167104321	0	0	0	0
OTU_605	0.012025012	0.012027905	0	0	0	0	0	0	0	0.04519774	0.01199904	0.012482836	0	0.011473153	0.022573363	0	0	0.011896265	0	0.035714286	0.011336583	0.070729695	0.299625468	0.08927575	0	0	0	0.243524463	0.054860654	0	0	0.465790291	0	0.098339161	0.067919402	0.179040344	0.353034962	0.056792367	0.133913626	0.044223328
OTU_606	0.048100048	0.036083714	0.011579435	0.022321429	0.05899705	0.011958862	0	0	0.011576754	0.011299435	0.01199904	0.012482836	0.024369441	0.011473153	0	0	0	0	0.011235955	0.023809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_607	0	0.012027905	0	0	0	0.011958862	0	0	0	0.011299435	0	0	0	0	0.011286682	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010972131	0	0.021099272	0	0	0	0	0	0.034164674	0	0.011159469	0.011055832
OTU_608	0.048100048	0.036083714	0.06947661	0.145089286	0.05899705	0.059794308	0	0.136814502	0.034730262	0.079096045	0.02399808	0.062414181	0.024369441	0.149150987	0.045146727	0.067499156	0.011879306	0.035688794	0.168539326	0.035714286	0.113365832	0	0.096308186	0.022318938	0.105831305	0.036079375	0.033244681	0.044277175	0.010972131	0.033222591	0.021099272	0.175965221	0.01179941	0.054632867	0.056599502	0.011936023	0.113882246	0.045433894	0.044637875	0.05527916
OTU_609	0	0	0	0.033482143	0.01179941	0.430519015	0	0.011401209	0.20838157	0	0	0.024965672	0.182770805	0.022946306	0	0	0.083155144	0	0.011235955	0	0.328760911	0	0	0.066956813	0.179913218	0	0	0.066415763	0.405968839	0.321151717	1.308154869	0	0.05899705	0.010926573	1.369707947	0	0.614964127	0.136301681	0.915076442	0
OTU_610	0	0	0	0.066964286	0	0	0	0	0	0	0	0	0.01218472	0.137677834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010926573	0	0.011936023	0.011388225	0	0	0
OTU_611	0	0.012027905	0.011579435	0.033482143	0.03539823	0.035876585	0	0.011401209	0	0.011299435	0	0.037448508	0	0.045892611	0.011286682	0	0	0	0	0.011904762	0	0	0.021401819	0	0.01058313	0	0.033244681	0.022138588	0.021944262	0	0.021099272	0	0.01179941	0.065559441	0	0	0.045552898	0.022716947	0	0
OTU_612	0.493025493	0.096223238	0.011579435	0.167410714	0.12979351	0.191341784	0.204290092	0.296431422	0.474646909	0.372881356	0.407967363	0.124828361	0.085293043	0.137677834	0.270880361	0.382495219	0.463292944	0.868427314	0.078651685	0.535714286	0	0.035364847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_613	0.324675325	0.529227809	0.544233441	0.457589286	0.330383481	0.370724707	0.383043922	0.376239881	0.659874971	0.146892655	0.275977922	0.486830608	0.463019374	0.573657641	0.259593679	0.348745641	0.653361844	0.487746847	0.505617978	0.523809524	0.317424328	0.389013321	0.203317282	0.513335565	0.317493915	0.192423331	0.288120567	0.287801638	0.351108185	0.254706534	0.147694905	0.144912535	0.235988201	0.174825175	0.113199004	0.179040344	0.27331739	0.46569741	0.479857159	0.519624102
OTU_614	0	0	0	0	0	0.035876585	0	0	0	0	0	0	0	0	0	0	0	0	0.011235955	0	0	0	0	0	0	0	0	0	0	0.011074197	0	0	0	0	0	0	0	0	0	0
OTU_615	0	0	0.011579435	0	0	0	0	0	0	0.02259887	0	0	0	0	0.011286682	0	0	0	0.033707865	0	0.056682916	0	0.021401819	0.011159469	0.01058313	0	0	0	0.010972131	0.121816168	0.021099272	0.031052686	0.01179941	0	0.033959701	0.011936023	0	0	0	0.011055832
OTU_616	0	0	0.034738305	0	0.01179941	0.071753169	0	0.07980846	0	0	0.01199904	0.049931344	0.01218472	0.08031207	0.011286682	0.022499719	0	0	0.112359551	0	0.011336583	0.011788282	0.021401819	0	0.021166261	0.024052916	0	0.055346469	0	0.033222591	0.05274818	0.031052686	0	0.021853147	0.045279602	0.023872046	0.011388225	0.03407542	0.033478406	0.011055832
OTU_617	0.300625301	0.288669714	0.312644743	0.133928571	0.306784661	0.358765845	0.434116445	0.30783263	0.243111831	0.372881356	0.107991361	0.337036575	0.268063848	0.275355668	0.180586907	0.281246484	0.213827512	0.226029027	0.168539326	0.095238095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_618	0	0	0	0	0	0	0	0	0	0.011299435	0	0	0	0	0	0	0	0	0	0	0.045346333	0.09430626	0	0.022318938	0	0.048105833	0.033244681	0	0	0.033222591	0	0.010350895	0.01179941	0.03277972	0.0113199	0.035808069	0.011388225	0.011358473	0	0
OTU_619	0	0	0	0	0	0	0	0	0	0	0	0.012482836	0	0.011473153	0	0.011249859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113199	0	0	0	0	0.011055832
OTU_620	0	0.024055809	0	0.011160714	0	0.023917723	0.012768131	0.011401209	0.011576754	0.011299435	0	0.049931344	0.01218472	0	0	0.033749578	0	0	0.02247191	0.023809524	0	0	0	0.011159469	0.021166261	0	0	0.011069294	0	0	0	0	0	0	0	0.047744092	0	0.011358473	0.011159469	0.011055832
OTU_621	0.012025012	0	0.011579435	0	0	0	0.025536261	0	0	0.079096045	0.01199904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_622	0.036075036	0.168390666	0.104214914	0.033482143	0.03539823	0.023917723	0.063840654	0	0.011576754	0.146892655	0.131989441	0.012482836	0.060923602	0.034419458	0.056433409	0.112498594	0.118793062	0.059481323	0.02247191	0.083333333	0.102029248	0.035364847	0.288924559	0.18971097	0.116414435	0.192423331	0.210549645	0.265663051	0.131665569	0.143964563	0.021099272	0.041403581	0.15339233	0.109265734	0.316957211	0.190976367	0.261929165	0.454338937	0.334784064	0.34273079
OTU_623	0	0	0	0.011160714	0	0	0	0	0	0	0.01199904	0	0	0	0.011286682	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010972131	0	0	0	0	0	0	0	0	0	0	0.011055832
OTU_624	0	0	0.011579435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01070091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0	0.066956813	0.01058313	0	0	0	0	0.022148394	0	0.010350895	0.01179941	0	0.045279602	0.011936023	0	0	0.011159469	0.044223328
OTU_626	0.288600289	0.168390666	0.347383048	0.011160714	0.17699115	0.215259507	0.217058223	0.102610877	0.046307016	0.553672316	0.587952964	0	0.207140246	0.126204681	0.056433409	0.146248172	0.071275837	0.011896265	0.056179775	0.011904762	0.294751162	0.294707061	0.192616372	0.055797344	0.169330088	0.252555622	0.609485816	0.077485056	0.351108185	0.387596899	0.031648908	0.300175965	0.247787611	0.666520979	0.384876613	0.477440917	0.136658695	0.408905043	0.457538221	0.221116639
OTU_627	0.048100048	0.048111619	0	15.01116071	0.353982301	0.621860799	0.038304392	0.057006043	0	0	0	0	0	7.262505737	0	0	0	0	8.415730337	0	0	0	0	0	0	0	0	0	0	0	0.031648908	10.30949177	0	0	0	0	0	0	0	0
OTU_628	0	0	0	0	0.01179941	0.011958862	0	0	0	0	0	0	0	0.011473153	0	0	0	0	0	0.011904762	0.034009749	0	0.01070091	0	0.01058313	0	0	0.011069294	0	0	0.031648908	0	0	0	0	0	0.011388225	0	0.011159469	0
OTU_629	0	0	0.011579435	0.647321429	0	0	0	0	0	1.231638418	0.04799616	0.012482836	0.024369441	0.16062414	0	0.044999438	0	0.011896265	0.157303371	0.023809524	0.056682916	0.023576565	0.107009096	0	0.042332522	0.276608539	0.022163121	0.077485056	0	0	0.021099272	0.041403581	0.09439528	0.152972028	0.033959701	0.059680115	0.011388225	0	0.033478406	0
OTU_630	0	0	0	0	0	0	0	0	0	0	0	0	0.024369441	0	0.045146727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067919402	0.047744092	0.056941123	0.056792367	0.078116282	0.022111664
OTU_631	0.012025012	0	0	0	0	0	0	0	0	0	0	0.037448508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_632	0.745550746	1.058455617	1.030569708	0.368303571	0.684365782	0.78928486	1.276813075	0.558659218	1.018754341	0.881355932	1.271898248	0.761453002	0.487388814	0.413033502	0.32731377	0.776240297	0.558327394	0.773257197	0.629213483	0.678571429	4.341911348	3.336083933	1.819154628	2.15377748	2.497618796	5.231509321	1.96143617	1.837502767	4.03774413	3.410852713	2.74290537	1.697546838	2.985250737	1.704545455	4.686438759	4.165671998	2.494021182	1.363016811	2.310010044	2.752902156
OTU_633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113199	0	0	0	0.011159469	0
OTU_634	0	0	0.011579435	0.011160714	0.01179941	0.047835446	0	0.022802417	0	0.02259887	0	0.012482836	0.036554161	0	0	0	0.011879306	0.011896265	0	0	0	0.011788282	0	0.011159469	0.01058313	0	0	0.033207881	0	0	0	0.010350895	0	0.021853147	0.033959701	0.023872046	0	0.011358473	0.011159469	0
OTU_635	0	0	0	0.011160714	0	0	0	0.011401209	0.011576754	0	0	0.087379853	0	0	0.033860045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_636	0.108225108	0.192446476	0.06947661	0.022321429	0.01179941	0.035876585	0.076608784	0.022802417	0	0.293785311	0.04799616	0.037448508	0.085293043	0.034419458	0.022573363	0.123748453	0.011879306	0.107066381	0.101123596	0.011904762	0	0	0	0	0	0	0.022163121	0	0	0	0.031648908	0	0.02359882	0	0	0	0	0	0	0.05527916
OTU_637	0	0	0	0.044642857	0.02359882	0.047835446	0	0.011401209	0	0.033898305	0	0.024965672	0	0	0	0.044999438	0	0.011896265	0.011235955	0	0.022673166	0	0.128410915	0.066956813	0.137580696	0	0.01108156	0	0.032916392	0.022148394	0.031648908	0.072456267	0.01179941	0.021853147	0.079239303	0.011936023	0.045552898	0	0.066956813	0.011055832
OTU_638	0	0	0	0	0	0.047835446	0	0	0	0.011299435	0.01199904	0	0.01218472	0	0.045146727	0	0	0	0	0	0	0	0	0	0.021166261	0	0.01108156	0	0.010972131	0	0.031648908	0.051754477	0	0.021853147	0	0.011936023	0.011388225	0.011358473	0	0
OTU_639	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011473153	0	0.011249859	0	0	0	0	0	0	0.032102729	0	0.01058313	0	0	0	0	0	0.010549636	0	0	0.010926573	0	0.011936023	0.011388225	0.011358473	0	0
OTU_640	0	0	0.011579435	0.357142857	0.814159292	0.011958862	0.102145046	0.285030213	0.081037277	0	0.095992321	0.386967919	0.121847204	0.217989904	0.146726862	0.168747891	0.059396531	0.41636926	0.292134831	0.047619048	0	0.011788282	1.690743713	0.055797344	0.634987829	0.168370415	1.263297872	0.287801638	0.065832785	0.022148394	0	0.652106407	0	1.748251748	0.135838805	0.119360229	0.102494021	0.022716947	0.066956813	0.011055832
OTU_641	0.072150072	0	0.057897175	0	0.12979351	0.227218369	0.051072523	0.410443507	0	0.237288136	0.0599952	0	0	0	0	0	0	0	0	0	0.068019499	0.188612519	0.51364366	0.167392032	0.031749391	0.048105833	0	0.354217401	0.208470485	0.210409745	0	0	0	0.131118881	0	0	0.182211593	0.193094048	0.435219284	0
OTU_642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021401819	0	0.01058313	0	0	0	0	0	0	0	0	0	0.033959701	0.011936023	0	0	0	0
OTU_643	0	0.132306952	0.115794349	0.234375	0.530973451	0.574025353	0.229826353	0.011401209	0.011576754	0.011299435	0	0	0	0.114731528	0.033860045	0	0.083155144	0.047585058	0.033707865	0.166666667	0	0.09430626	0	0	0.349243306	0	0	0	0	0	0.073847452	0	0	0	0.113199004	0.119360229	0	0	0	0
OTU_644	0	0.240558095	0.057897175	0.055803571	0.14159292	0	0.102145046	0	0	0.18079096	0	0.099862689	0.060923602	0.022946306	0	0.134998313	0.118793062	0.13085891	0.056179775	0.071428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_645	0	0	0.04631774	0	0.01179941	0	0	0	0.011576754	0.011299435	0.01199904	0	0.01218472	0	0	0	0	0	0	0.011904762	0	0	0.042803638	0	0.042332522	0	0	0	0	0	0	0.031052686	0.01179941	0.010926573	0	0	0	0	0	0.165837479
OTU_646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079239303	0	0.022776449	0	0	0
OTU_647	0.505050505	0.372865047	0.440018527	0.491071429	0.566371681	0.514231045	0.523493361	0.456048341	0.949293818	0.542372881	0.923926086	0.599176133	0.34117217	0.653969711	0.316027088	0.461244234	0.66524115	0.499643112	0.370786517	0.476190476	0.124702415	0.601202405	0.545746388	0.368262471	0.275161393	0.228502706	0.41001773	0.154970113	0.241386877	0.365448505	0.010549636	0.020701791	0.08259587	0.152972028	0.079239303	0.190976367	0.193599818	0.386188096	0.546813972	0.210060807
OTU_648	0.048100048	0	0	0	0.17699115	0	0.038304392	0	0	0	0	0.062414181	0.048738881	0	0	0	0.023758612	0.249821556	0	0.130952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_649	0.012025012	0.048111619	0.011579435	0.011160714	0	0	0.012768131	0	0	0.011299435	0	0.012482836	0	0	0	0.022499719	0	0.023792529	0	0.023809524	0	0	0	0	0	0.012026458	0	0	0	0	0	0.010350895	0.02359882	0	0.0113199	0	0.011388225	0	0.011159469	0.022111664
OTU_650	0	0	0.011579435	0	0.01179941	0.011958862	0	0	0.034730262	0	0	0	0	0	0.011286682	0.022499719	0.011879306	0.011896265	0	0	0.011336583	0.070729695	0.053504548	0	0	0.024052916	0	0	0	0	0	0.010350895	0	0.021853147	0.0113199	0	0	0	0	0
OTU_651	0	0.012027905	0	0	0	0.023917723	0	0.011401209	0	0.09039548	0.02399808	0.049931344	0	0.011473153	0	0	0	0.035688794	0.02247191	0.011904762	0	0	0.074906367	0.011159469	0.031749391	0	0	0	0.021944262	0.011074197	0	0.15526343	0	0	0	0	0	0.045433894	0.044637875	0
OTU_652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011896265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113199	0	0	0	0	0
OTU_653	0.048100048	0.024055809	0	0	0.02359882	0.011958862	0	0	0.011576754	0.11299435	0.02399808	0.137311197	0.01218472	0	0.045146727	0.011249859	0.011879306	0.011896265	0.04494382	0.047619048	0	0	0.053504548	0.022318938	0.021166261	0.012026458	0	0.044277175	0.010972131	0.011074197	0.021099272	0	0.01179941	0	0.079239303	0.059680115	0.102494021	0	0.022318938	0.033167496
OTU_654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0.085607277	0	0	0.012026458	0.01108156	0	0	0.022148394	0	0	0	0	0.0113199	0	0	0	0	0
OTU_655	0	0	0	0	0	0	0	0	0.011576754	0	0	0.037448508	0	0	0	0.033749578	0	0	0.04494382	0	0.011336583	0.011788282	0.021401819	0.022318938	0	0	0	0	0	0.011074197	0.010549636	0	0.01179941	0	0	0	0.011388225	0	0.011159469	0
OTU_656	0	0.024055809	0.057897175	0.055803571	0.03539823	0.035876585	0.012768131	0.022802417	0	0.02259887	0	0.037448508	0.024369441	0	0	0.044999438	0.011879306	0	0.02247191	0.023809524	0.022673166	0	0.053504548	0	0.031749391	0	0.01108156	0	0	0.033222591	0	0.041403581	0.02359882	0	0.090559203	0.011936023	0.011388225	0	0.066956813	0
OTU_657	0.024050024	0	0	0	0.01179941	0	0.012768131	0.034203626	0	0	0	0.012482836	0	0	0	0.033749578	0	0	0	0	0	0.011788282	0	0.011159469	0	0	0	0	0	0.044296788	0.010549636	0	0	0	0	0	0	0	0	0.033167496
OTU_658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249404829	0.212189084	0.406634564	0.636089722	0.126997566	0.156343957	0.199468085	0.199247288	0.153609831	0.321151717	0.094946724	0.020701791	0.200589971	0.251311189	0.215078107	0.274528527	0.330258513	0.363471149	0.424059815	0.309563295
OTU_659	0	0.012027905	0	0	0	0	0	0	0.011576754	0	0	0.012482836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010549636	0	0	0	0.0113199	0	0	0	0	0
OTU_660	0	0.024055809	0.04631774	0.044642857	0.04719764	0.059794308	0.012768131	0.034203626	0	0.033898305	0.03599712	0.074897017	0.01218472	0.022946306	0.011286682	0.022499719	0.023758612	0.011896265	0.011235955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_661	0	0	0.185270959	0.011160714	0	0	0	0.068407251	0.057883769	0	0.03599712	0.087379853	0	0.011473153	0	0	0.130672369	0.035688794	0	0.035714286	0	0	0	0	0.01058313	0	0	0	0	0	0	0.010350895	0	0	0	0	0.022776449	0	0.011159469	0
OTU_662	0	0	0	0	0	0	0.012768131	0	0	0	0	0	0	0	0	0.011249859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010350895	0	0	0	0	0	0	0	0
OTU_663	0	0	0	0	0	0.059794308	0	0	0	0	0	0	0	0	0	0	0	0	0.101123596	0	0	0.011788282	0	0	0.179913218	0.012026458	0.022163121	0.199247288	0	0.011074197	0	0	0	0	0	0.011936023	0.022776449	0.068150841	0.133913626	0.176893311
OTU_664	0.06012506	0.144334857	0.011579435	0	0.212389381	0.741449414	0.076608784	0	0.011576754	0.02259887	0	0	0.01218472	0.011473153	0.011286682	0	0	0	0.033707865	0.011904762	0	0	0.117710005	0.111594688	0.126997566	0	0.01108156	0.022138588	0.076804916	0.011074197	0.189893449	0.041403581	0	0.010926573	0	0	0.068329347	0	0	0
OTU_665	0	0.036083714	0.081056044	0.011160714	0.03539823	0.035876585	0.025536261	0.228024171	0.011576754	0.079096045	0.0599952	0.012482836	0.048738881	0	0	0	0	0.011896265	0	0.05952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_666	0	0	0	0.066964286	0	0	0.025536261	0	0.023153508	0.02259887	0.02399808	0.012482836	0	0.126204681	0	0	0.011879306	0	0	0	0.011336583	0.082517977	0.139111825	0.033478406	0.317493915	0.036079375	0.144060284	0.774850565	0	0	0	0.031052686	0.04719764	0.054632867	0	0.035808069	0	0	0	0
OTU_667	0	0	0	0	0	0.023917723	0.038304392	0	0	0.02259887	0.01199904	0	0	0	0	0.022499719	0	0.011896265	0.011235955	0.023809524	0.045346333	0.035364847	0.074906367	0	0.042332522	0.012026458	0.01108156	0.154970113	0.032916392	0.033222591	0.05274818	0.041403581	0.01179941	0.054632867	0.079239303	0.035808069	0.079717572	0.03407542	0.055797344	0.044223328
OTU_668	0	0	0	0	0	0	0	0.011401209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171214553	0	0	0.012026458	0.01108156	0	0	0	0	0	0.08259587	0.03277972	0	0	0	0	0	0
OTU_669	0	0	0	0	0.01179941	0.011958862	0	0	0	0.02259887	0.01199904	0.024965672	0.01218472	0	0	0	0	0.011896265	0	0	0	0	0.032102729	0	0.031749391	0.024052916	0	0	0.010972131	0.044296788	0.05274818	0.010350895	0	0.043706294	0	0.011936023	0.045552898	0	0.033478406	0
